,e,1.30,1.80,2.20
83,0.3942,0.5028454072,0.502845407197,0.502845407196
84,0.399,0.502861691913,0.50286169191,0.502861691909
85,0.4037,0.50287671649,0.502876716488,0.502876716486
86,0.4085,0.502893503137,0.502893503134,0.502893503132
87,0.4133,0.502908380991,0.502908380988,0.502908380986
88,0.418,0.502923918668,0.502923918665,0.502923918663
89,0.4228,0.502939306894,0.502939306891,0.50293930689
90,0.4275,0.502955370463,0.50295537046,0.502955370458
91,0.4322,0.502970074285,0.502970074282,0.502970074281
92,0.437,0.502984154038,0.502984154034,0.502984154033
93,0.4417,0.50299938936,0.502999389357,0.502999389355
94,0.4465,0.503013431982,0.503013431979,0.503013431978
95,0.4512,0.503028914986,0.503028914983,0.503028914982
96,0.456,0.503043218493,0.50304321849,0.503043218488
97,0.4607,0.503058704263,0.50305870426,0.503058704258
98,0.4655,0.503072915763,0.50307291576,0.503072915758
99,0.4703,0.503087034473,0.50308703447,0.503087034468
100,0.475,0.503101155519,0.503101155515,0.503101155514
101,0.4798,0.50311451261,0.503114512606,0.503114512605
102,0.4845,0.503128536755,0.503128536752,0.50312853675
103,0.4892,0.503142593261,0.503142593257,0.503142593255
104,0.494,0.50315682866,0.503156828656,0.503156828655
105,0.4987,0.503169869137,0.503169869134,0.503169869132
106,0.5035,0.503184920417,0.503184920413,0.503184920412
107,0.5082,0.503197177791,0.503197177787,0.503197177785
108,0.513,0.503210790816,0.503210790812,0.503210790811
109,0.5177,0.503224379452,0.503224379448,0.503224379446
110,0.5225,0.503238048981,0.503238048977,0.503238048975
111,0.5272,0.503252324,0.503252323996,0.503252323994
112,0.532,0.503265891943,0.503265891939,0.503265891937
113,0.5367,0.503277192963,0.503277192959,0.503277192957
114,0.5415,0.503291419398,0.503291419394,0.503291419392
115,0.5463,0.503303644787,0.503303644783,0.503303644781
116,0.551,0.503317638231,0.503317638227,0.503317638225
117,0.5557,0.503329274895,0.50332927489,0.503329274888
118,0.5605,0.503342541135,0.50334254113,0.503342541128
119,0.5653,0.503355796544,0.503355796539,0.503355796537
120,0.57,0.503369790629,0.503369790625,0.503369790623
121,0.5747,0.503381344652,0.503381344648,0.503381344646
122,0.5795,0.503393790328,0.503393790324,0.503393790322
123,0.5842,0.503406099496,0.503406099491,0.503406099489
124,0.589,0.503419268992,0.503419268987,0.503419268985
125,0.5938,0.503430904705,0.5034309047,0.503430904698
126,0.5985,0.503443750233,0.503443750229,0.503443750226
